FID	IID	Froh
0	NA19678	0.000604316881258941
0	NA19679	0.0171985693848355
0	NA19681	0.00343143776824034
0	NA19682	0.00264403791130186
0	NA19684	0.000219298998569385
0	NA19685	0.00143255007153076
0	NA19700	0.00095271816881259
0	NA19701	0
0	NA19703	0
0	NA19704	0.000250567238912732
0	NA19707	0.000400811874105866
0	NA19711	0.000431140915593705
0	NA19712	0.00106048283261803
0	NA19713	0.000511834763948498
0	NA19716	0.00351492131616595
0	NA19717	0.00287733190271817
0	NA19719	0.00070601573676681
0	NA19720	0.002131330472103
0	NA19722	0.00237883404864092
0	NA19723	0.00128259298998569
0	NA19725	0.00213911659513591
0	NA19726	0.00215111230329042
0	NA19728	0.0104788984263233
0	NA19729	0.00822478540772532
0	NA19731	0.00743612303290415
0	NA19732	0.0165908440629471
0	NA19734	0.000180253576537911
0	NA19735	0.00109257510729614
0	NA19737	0.00176760371959943
0	NA19738	0.000199703505007153
0	NA19740	0.000876269670958512
0	NA19741	0.000803354792560801
0	NA19746	0.00464009298998569
0	NA19747	0.00250133762517883
0	NA19749	0.00362045779685265
0	NA19750	0.00227798283261803
0	NA19752	0
0	NA19753	0.00148719957081545
0	NA19755	0.00341673819742489
0	NA19756	0.00162825464949928
0	NA19758	0.00378780400572246
0	NA19759	0.00569935622317597
0	NA19761	0.00370947782546495
0	NA19762	0.00370650929899857
0	NA19764	0
0	NA19770	0.00153627682403433
0	NA19771	0.00236322961373391
0	NA19773	0.00214374821173104
0	NA19774	0.00349070100143061
0	NA19776	0.00300219957081545
0	NA19777	0.00102593347639485
0	NA19779	0.000666130185979971
0	NA19780	0.00492374821173104
0	NA19782	0.00153751788268956
0	NA19783	0.00470608011444921
0	NA19785	0.00431891988555079
0	NA19786	0.00151607296137339
0	NA19788	0.00348166309012876
0	NA19789	0.00429778254649499
0	NA19794	0.000426856223175966
0	NA19795	0.000453830472103004
0	NA19818	0.000470790414878398
0	NA19819	0.000662371244635193
0	NA19834	0.000473361945636624
0	NA19835	0.00106614091559371
0	NA19900	0.00119146280400572
0	NA19901	0.00407439198855508
0	NA19904	0.00105155937052933
0	NA19908	0.000485722460658083
0	NA19909	0.00123869814020029
0	NA19914	0.000437628755364807
0	NA19916	0
0	NA19917	0.000568773247496423
0	NA19920	0.000564860515021459
0	NA19921	0.000192717453505007
0	NA19922	0
0	NA19923	0.000287434191702432
0	NA19982	0.000257061516452074
0	NA19984	0.00043579756795422
0	NA19985	0.00055587982832618
0	NA20126	0.000213815450643777
0	NA20127	0.000629198855507868
0	NA20276	0
0	NA20278	0.000260241416309013
0	NA20281	0
0	NA20282	0.000401212446351931
0	NA20287	0.00101490701001431
0	NA20289	0.000689374105865522
0	NA20291	0
0	NA20294	0.000405718884120172
0	NA20296	0.000965568669527897
0	NA20298	0
0	NA20299	0.00020679756795422
0	NA20314	0.00479781831187411
0	NA20317	0
0	NA20322	0.000618018597997139
0	NA20332	0.000215764663805436
0	NA20334	0.000261754649499285
0	NA20336	0.000463522889842632
0	NA20339	0.00059629113018598
0	NA20340	0.00048384477825465
0	NA20341	0.00037777539341917
0	NA20342	0.000235940271816881
0	NA20344	0
0	NA20346	0.000588615879828326
0	NA20348	0.000929155937052933
0	NA20351	0
0	NA20356	0.000841427038626609
0	NA20357	0
0	NA20359	0.000785833333333333
0	NA20363	0
0	NA20412	0
0	NA20414	0
0	NA20502	0.00607185264663805
0	NA20503	0.00110269670958512
0	NA20504	0.000553283261802575
0	NA20505	0.00203070100143061
0	NA20506	0.0010714234620887
0	NA20507	0.00241635550786838
0	NA20508	0.00142513948497854
0	NA20509	0.00452753934191702
0	NA20510	0.000278355507868383
0	NA20512	0.000991051502145923
0	NA20513	0.00183451001430615
0	NA20515	0.000619957081545064
0	NA20516	0.00114682761087268
0	NA20517	0.00117777181688126
0	NA20518	0.000907403433476395
0	NA20519	0.0011346208869814
0	NA20520	0.000813233190271817
0	NA20521	0.00180113018597997
0	NA20522	0.000864942775393419
0	NA20524	0.00107943848354793
0	NA20525	0.000651827610872675
0	NA20527	0.000911230329041488
0	NA20528	0.000382124463519313
0	NA20529	0.00107004649499285
0	NA20530	0.0012129113018598
0	NA20531	0.00130951716738197
0	NA20532	0.00168153433476395
0	NA20533	0.00177628397711016
0	NA20534	0.000668909155937053
0	NA20535	0.00103739985693848
0	NA20536	0.001508669527897
0	NA20537	0.00115677753934192
0	NA20538	0.00120874821173104
0	NA20539	0.00109820815450644
0	NA20540	0.00166154506437768
0	NA20541	0.00175983905579399
0	NA20542	0.00513576537911302
0	NA20543	0.00142549356223176
0	NA20544	0.00048351573676681
0	NA20581	0.000864195278969957
0	NA20582	0.00339517167381974
0	NA20585	0.0150441344778255
0	NA20586	0.000240114091559371
0	NA20588	0.00128239985693848
0	NA20589	0.0013451251788269
0	NA20752	0.000217288626609442
0	NA20753	0.0013284477825465
0	NA20754	0.000689184549356223
0	NA20755	0.00118804005722461
0	NA20756	0.00129940629470672
0	NA20757	0.000894771101573677
0	NA20758	0.000733884120171674
0	NA20759	0.00186982117310444
0	NA20760	0.00232168812589413
0	NA20761	0.00177308297567954
0	NA20765	0.00103051144492132
0	NA20766	0.000838540772532189
0	NA20768	0.000954216738197425
0	NA20769	0.000404978540772532
0	NA20770	0.0015014878397711
0	NA20771	0.00170018240343348
0	NA20772	0.00205766094420601
0	NA20773	0.00196655937052933
0	NA20774	0.00160765379113019
0	NA20775	0.00070414878397711
0	NA20778	0.00238635550786838
0	NA20783	0.00123537553648069
0	NA20785	0.00199272532188841
0	NA20786	0.00119956008583691
0	NA20787	0.00186165236051502
0	NA20790	0.00284755007153076
0	NA20792	0.000742156652360515
0	NA20795	0.000618261802575107
0	NA20796	0.00169947424892704
0	NA20797	0.00162953862660944
0	NA20798	0.00075310443490701
0	NA20799	0.000486534334763948
0	NA20800	0.00141188125894134
0	NA20801	0.00120497854077253
0	NA20802	0.000951130185979971
0	NA20803	0.00024666773962804
0	NA20804	0.00104010014306152
0	NA20805	0.00224904148783977
0	NA20806	0.0023924678111588
0	NA20807	0.00211900214592275
0	NA20808	0.000865636623748212
0	NA20809	0.00156018597997139
0	NA20810	0.000864352646638054
0	NA20811	0.00267888769670959
0	NA20812	0.00203344420600858
0	NA20813	0.000908601573676681
0	NA20814	0.00113097639484979
0	NA20815	0.00135494635193133
0	NA20816	0.00111102288984263
0	NA20818	0.000599932045779685
0	NA20819	0.00711409155937053
0	NA20826	0.00289915236051502
0	NA20828	0.00269130543633763
